DELPHI DB FILE
FORMAT NUMBER=1
NUMBER OF BOUNDARY POINTS= 67600
25  58  78  0.002   0.006   0.028   -0.041  -0.008  0.013   
25  58  79  0.002   0.004   0.014   -0.020  -0.010  0.011   
25  59  70  0.007   -0.010  -0.001  0.004   0.006   -0.006  
25  59  71  0.020   -0.027  -0.006  0.009   0.013   -0.010  
25  59  72  0.034   -0.043  -0.010  0.012   0.016   -0.008  
25  59  73  0.035   -0.041  0.005   -0.004  0.016   -0.012  
25  59  74  0.015   -0.022  0.046   -0.040  0.032   -0.030  
25  59  75  -0.015  -0.001  0.094   -0.081  0.034   -0.032  
25  59  76  -0.017  0.007   0.122   -0.101  0.001   -0.012  
25  59  77  -0.007  0.010   0.117   -0.100  -0.022  0.003   
25  59  78  -0.005  0.012   0.089   -0.097  -0.038  0.039   
25  59  79  0.001   0.009   0.038   -0.043  -0.043  0.038   
25  59  80  0.002   0.004   0.010   -0.009  -0.021  0.014   
25  60  71  0.012   -0.018  -0.002  0.006   0.009   -0.007  
25  60  72  0.023   -0.029  -0.001  0.006   0.018   -0.017  
25  60  73  0.031   -0.039  0.014   -0.006  0.040   -0.041  
25  60  74  0.009   -0.037  0.049   -0.031  0.081   -0.071  
25  60  75  -0.056  -0.005  0.102   -0.059  0.091   -0.073  
25  60  76  -0.033  0.002   0.143   -0.084  0.010   -0.038  
25  60  77  -0.006  0.021   0.140   -0.065  -0.049  -0.041  
25  60  78  -0.048  0.029   0.109   -0.103  -0.086  0.097   
25  60  79  -0.006  0.013   0.032   -0.025  -0.102  0.089   
25  60  80  0.002   0.006   0.009   -0.001  -0.040  0.026   
25  61  71  0.007   -0.010  -0.001  0.004   0.006   -0.007  
25  61  72  0.018   -0.021  -0.001  0.008   0.019   -0.022  
25  61  73  0.038   -0.053  0.004   0.009   0.053   -0.051  
25  61  74  0.035   -0.060  -0.000  0.004   0.098   -0.078  
25  61  75  0.002   -0.042  -0.013  0.016   0.109   -0.071  
25  61  78  -0.017  0.013   -0.113  0.093   -0.083  0.108   
25  61  79  -0.002  0.010   -0.034  0.034   -0.091  0.082   
25  61  80  0.002   0.005   -0.004  0.010   -0.038  0.024   
25  62  72  0.012   -0.011  -0.003  0.007   0.015   -0.020  
25  62  73  0.034   -0.036  -0.006  0.007   0.050   -0.050  
25  62  74  0.065   -0.059  -0.013  -0.017  0.095   -0.071  
25  62  75  0.094   -0.070  -0.031  -0.022  0.078   -0.049  
25  62  76  0.097   -0.064  -0.057  0.009   0.000   0.015   
25  62  77  0.069   -0.047  -0.065  0.016   -0.056  0.083   
25  62  78  0.028   -0.014  -0.065  0.034   -0.067  0.085   
25  62  79  0.009   0.003   -0.032  0.025   -0.048  0.044   
25  62  80  0.003   0.003   -0.008  0.008   -0.019  0.013   
25  63  72  0.008   -0.005  -0.001  0.004   0.013   -0.019  
25  63  73  0.030   -0.023  -0.000  0.003   0.052   -0.062  
25  63  74  0.085   -0.073  0.008   -0.041  0.119   -0.099  
25  63  75  0.163   -0.091  0.013   -0.069  0.019   -0.036  
25  63  76  0.167   -0.092  -0.014  -0.023  -0.036  -0.002  
25  63  77  0.135   -0.098  -0.008  -0.046  -0.067  0.084   
25  63  78  0.052   -0.042  -0.014  -0.003  -0.080  0.086   
25  63  79  0.014   -0.005  -0.009  0.009   -0.039  0.030   
25  63  80  0.002   0.000   -0.003  0.003   -0.011  0.009   
25  64  72  0.006   -0.003  -0.001  0.004   0.010   -0.017  
25  64  73  0.026   -0.019  -0.009  0.016   0.046   -0.059  
25  64  74  0.081   -0.077  -0.057  0.047   0.110   -0.105  
25  64  75  0.156   -0.106  -0.090  0.087   -0.016  -0.031  
25  64  76  0.159   -0.098  -0.066  0.073   -0.047  -0.020  
25  64  77  0.138   -0.118  -0.072  0.057   -0.066  0.061   
25  64  78  0.054   -0.049  -0.025  0.023   -0.079  0.075   
25  64  79  0.015   -0.008  -0.002  0.005   -0.034  0.024   
25  65  72  0.004   -0.004  -0.001  0.002   0.009   -0.011  
25  65  73  0.021   -0.019  -0.011  0.012   0.028   -0.031  
25  65  74  0.055   -0.051  -0.052  0.038   0.053   -0.043  
25  65  75  0.088   -0.072  -0.082  0.060   0.024   -0.018  
25  65  76  0.098   -0.074  -0.070  0.048   -0.008  0.006   
25  65  77  0.082   -0.064  -0.060  0.030   -0.028  0.040   
25  65  78  0.044   -0.035  -0.019  0.005   -0.036  0.041   
25  65  79  0.017   -0.013  0.005   -0.008  -0.020  0.018   
25  65  80  0.006   -0.004  0.006   -0.007  -0.007  0.006   
25  66  73  0.018   -0.023  -0.003  0.008   0.018   -0.017  
25  66  74  0.044   -0.053  -0.017  0.018   0.028   -0.020  
25  66  75  0.066   -0.066  -0.027  0.021   0.023   -0.016  
25  66  76  0.096   -0.080  -0.010  -0.020  0.022   -0.007  
25  66  77  0.087   -0.075  0.003   -0.024  -0.015  0.024   
25  66  78  0.055   -0.053  0.016   -0.022  -0.019  0.022   
25  66  79  0.033   -0.033  0.024   -0.027  -0.016  0.020   
25  66  80  0.016   -0.016  0.016   -0.017  -0.014  0.015   
25  66  81  0.006   -0.005  0.006   -0.006  -0.008  0.007   
25  67  73  0.012   -0.016  -0.004  0.008   0.010   -0.010  
25  67  74  0.028   -0.037  -0.012  0.017   0.018   -0.014  
25  67  75  0.047   -0.053  -0.015  0.023   0.023   -0.025  
25  67  76  0.105   -0.114  -0.024  0.039   0.047   -0.052  
25  67  77  0.112   -0.102  -0.005  0.022   -0.039  0.012   
25  67  78  0.084   -0.077  0.023   -0.024  -0.006  0.000   
25  67  79  0.073   -0.067  0.041   -0.059  -0.016  0.029   
25  67  80  0.034   -0.038  0.022   -0.019  -0.030  0.029   
25  67  81  0.012   -0.011  0.009   -0.005  -0.019  0.014   
25  68  74  0.011   -0.013  -0.009  0.010   0.009   -0.008  
25  68  75  0.023   -0.025  -0.016  0.018   0.015   -0.014  
25  68  76  0.043   -0.045  -0.032  0.030   0.023   -0.018  
25  68  77  0.063   -0.063  -0.028  0.031   0.019   -0.022  
25  68  78  0.114   -0.084  0.005   0.025   0.046   -0.106  
25  68  79  0.147   -0.122  0.022   -0.025  -0.087  0.065   
25  68  80  0.051   -0.052  0.007   0.009   -0.058  0.043   
25  68  81  0.015   -0.015  0.003   0.003   -0.025  0.019   
25  69  75  0.008   -0.008  -0.009  0.008   0.007   -0.006  
25  69  76  0.017   -0.017  -0.017  0.016   0.012   -0.011  
25  69  77  0.030   -0.031  -0.025  0.026   0.017   -0.017  
25  69  78  0.053   -0.049  -0.048  0.044   0.024   -0.024  
25  69  79  0.069   -0.060  -0.090  0.060   -0.004  0.026   
25  69  80  0.032   -0.035  -0.021  0.024   -0.027  0.027   
25  69  81  0.011   -0.011  -0.005  0.009   -0.018  0.014   
25  70  76  0.005   -0.004  -0.008  0.006   0.004   -0.004  
25  70  77  0.010   -0.009  -0.015  0.012   0.008   -0.006  
25  70  78  0.016   -0.016  -0.024  0.020   0.009   -0.004  
25  70  79  0.018   -0.019  -0.028  0.022   0.001   0.006   
25  70  80  0.012   -0.012  -0.018  0.014   -0.008  0.010   
25  70  81  0.005   -0.004  -0.006  0.006   -0.007  0.006   
25  71  78  0.003   -0.003  -0.009  0.008   0.002   -0.001  
25  71  79  0.004   -0.003  -0.010  0.006   0.001   0.002   
26  52  69  0.009   -0.013  0.003   -0.000  0.002   0.000   
26  52  70  0.009   -0.012  0.003   -0.001  0.001   0.001   
26  52  71  0.006   -0.008  0.006   -0.006  0.003   -0.001  
26  52  72  0.010   -0.010  0.010   -0.014  0.006   -0.002  
26  52  73  0.015   -0.019  0.014   -0.017  0.006   0.001   
26  52  74  0.016   -0.024  0.014   -0.014  0.001   0.007   
26  52  75  0.010   -0.014  0.008   -0.008  -0.004  0.007   
26  53  68  0.007   -0.011  0.001   0.001   0.002   -0.001  
26  53  69  0.010   -0.014  0.001   0.002   0.002   -0.000  
26  53  70  0.010   -0.014  0.005   -0.001  0.004   -0.004  
26  53  71  0.017   -0.018  0.015   -0.016  0.014   -0.013  
26  53  72  0.033   -0.034  0.032   -0.038  0.018   -0.011  
26  53  73  0.043   -0.047  0.038   -0.042  0.005   0.003   
26  53  74  0.040   -0.046  0.031   -0.034  -0.006  0.015   
26  53  75  0.024   -0.028  0.019   -0.021  -0.013  0.018   
26  53  76  0.009   -0.009  0.007   -0.006  -0.009  0.009   
26  54  69  0.009   -0.010  0.000   0.002   0.003   -0.003  
26  54  70  0.013   -0.014  0.006   -0.001  0.011   -0.015  
26  54  71  0.036   -0.039  0.022   -0.016  0.035   -0.039  
26  54  72  0.084   -0.090  0.048   -0.046  0.037   -0.033  
